d_km,epsilon,invariant_residual
3.4000000000000004,0.56,0.7322086797551234
3.4000000000000004,0.5700000000000001,0.7341455932339521
3.4000000000000004,0.5800000000000001,0.7361707424886652
3.4000000000000004,0.59,0.7382879168181521
3.4000000000000004,0.6,0.7405012185927947
3.4000000000000004,0.61,0.7428150967182203
3.4000000000000004,0.62,0.7452343845252615
3.4000000000000004,0.63,0.7477643427843709
3.4000000000000004,0.64,0.7504107086717674
3.4000000000000004,0.65,0.7531797516710809
3.4000000000000004,0.66,0.7560783375849536
3.4000000000000004,0.67,0.7591140020644034
3.4000000000000004,0.68,0.7622950353507236
3.4000000000000004,0.6900000000000001,0.7656305802793122
3.4000000000000004,0.7000000000000001,0.7691307460353525
3.4000000000000004,0.7100000000000001,0.7728067407015661
3.4000000000000004,0.72,0.7766710263295908
3.4000000000000004,0.73,0.7807375011404776
3.4000000000000004,0.74,0.7850217145716288
3.4000000000000004,0.75,0.7895411223117589
3.4000000000000004,0.76,0.7943153903031586
3.4000000000000004,0.77,0.7993667590800686
3.4000000000000004,0.78,0.8047204829445744
3.4000000000000004,0.79,0.8104053626243171
3.4000000000000004,0.8,0.8164543955868242
3.4000000000000004,0.81,0.8229055756425959
3.4000000000000004,0.8200000000000001,0.829802883633667
3.4000000000000004,0.8300000000000001,0.837197525021218
3.4000000000000004,0.8400000000000001,0.845149489759652
3.4000000000000004,0.85,0.8537295375546188
3.4000000000000004,0.86,0.8630217514192635
3.4000000000000004,0.87,0.8731268605957286
3.4000000000000004,0.88,0.8841666203765408
3.4000000000000004,0.89,0.8962896674987705
3.4000000000000004,0.9,0.9096794730914277
3.4000000000000004,0.91,0.9245653381934275
3.4000000000000004,0.92,0.941237904539696
3.4000000000000004,0.93,0.9600715427884533
3.4000000000000004,0.9400000000000001,0.9815575346446792
3.4000000000000004,0.9500000000000001,1.0063547969235498
3.4000000000000004,0.9600000000000001,1.03537031267978
3.4000000000000004,0.97,1.069892419251412
3.4000000000000004,0.98,1.1118240084832423
3.4000000000000004,0.99,1.164119491040541
3.6,0.01,0.6982664171314527
3.6,0.02,0.6975252944050782
3.6,0.03,0.6968203243403039
3.6,0.04,0.6961515879061907
3.6,0.05,0.6955191821385456
3.6,0.060000000000000005,0.6949232202053349
3.6,0.06999999999999999,0.6943638315102553
3.6,0.08,0.6938411618351212
3.6,0.09,0.6933553735219028
3.6,0.09999999999999999,0.6929066456954608
3.6,0.11,0.6924951745282187
3.6,0.12,0.692121173548243
3.6,0.13,0.6917848739924136
3.6,0.14,0.6914865252066301
3.6,0.15000000000000002,0.6912263950952356
3.6,0.16,0.6910047706221376
3.6,0.17,0.6908219583663907
3.6,0.18000000000000002,0.690678285135335
3.6,0.19,0.690574098638731
3.6,0.2,0.6905097682277124
3.6,0.21000000000000002,0.6904856857027909
3.6,0.22,0.6905022661956145
3.6,0.23,0.6905599491296518
3.6,0.24000000000000002,0.6906591992655514
3.6,0.25,0.6908005078375108
3.6,0.26,0.6909843937876582
3.6,0.27,0.6912114051061896
3.6,0.28,0.691482120285826
3.6,0.29000000000000004,0.6917971499000461
3.6,0.3,0.6921571383155788
3.6,0.31,0.6925627655507499
3.6,0.32,0.693014749292544
3.6,0.33,0.693513847086639
3.6,0.34,0.69406085871625
3.6,0.35000000000000003,0.6946566287873855
3.6,0.36000000000000004,0.6953020495401008
3.6,0.37,0.6959980639075755
3.6,0.38,0.6967456688473616
3.6,0.39,0.6975459189719969
3.6,0.4,0.6983999305094172
3.6,0.41000000000000003,0.6993088856272476
3.6,0.42000000000000004,0.7002740371592271
3.6,0.43,0.7012967137767514
3.6,0.44,0.7023783256539199
3.6,0.45,0.7035203706806644
3.6,0.46,0.7047244412855912
3.6,0.47000000000000003,0.7059922319383142
3.6,0.48000000000000004,0.7073255474103853
3.6,0.49,0.708726311884708
3.6,0.5,0.7101965790157739
3.6,0.51,0.7117385430574803
3.6,0.52,0.7133545511920525
3.6,0.53,0.7150471172130834
3.6,0.54,0.7168189367384891
3.6,0.55,0.7186729041558308
3.6,0.56,0.7206121315337427
3.6,0.5700000000000001,0.7226399697700672
3.6,0.5800000000000001,0.7247600322908024
3.6,0.59,0.726976221665547
3.6,0.6,0.7292927595664039
3.6,0.61,0.7317142205704383
3.6,0.62,0.7342455703933035
3.6,0.63,0.7368922092468297
3.6,0.64,0.73966002114024
3.6,0.65,0.7425554300983409
3.6,0.66,0.7455854644569547
3.6,0.67,0.7487578306242615
3.6,0.68,0.7520809979770758
3.6,0.6900000000000001,0.7555642969069446
3.6,0.7000000000000001,0.75921803245977
3.6,0.7100000000000001,0.7630536165472879
3.6,0.72,0.7670837223790056
3.6,0.73,0.7713224656086953
3.6,0.74,0.7757856177627719
3.6,0.75,0.7804908588894396
3.6,0.76,0.7854580781328581
3.6,0.77,0.7907097332259806
3.6,0.78,0.7962712828889417
3.6,0.79,0.8021717100668367
3.6,0.8,0.8084441591935957
3.6,0.81,0.815126717728553
3.6,0.8200000000000001,0.8222633818018817
3.6,0.8300000000000001,0.8299052589802072
3.6,0.8400000000000001,0.8381120794896377
3.6,0.85,0.8469541130671925
3.6,0.86,0.8565146255632682
3.6,0.87,0.8668930631205672
3.6,0.88,0.878209231179058
3.6,0.89,0.8906088553102995
3.6,0.9,0.9042710953532427
3.6,0.91,0.9194188753529329
3.6,0.92,0.936333363450535
3.6,0.93,0.9553747238504404
3.6,0.9400000000000001,0.9770126260505767
3.6,0.9500000000000001,1.0018724509979324
3.6,0.9600000000000001,1.0308077660453887
3.6,0.97,1.065018883133331
3.6,0.98,1.1062570373512928
3.6,0.99,1.1571994458157369
3.8,0.01,0.6857071746999822
3.8,0.02,0.6849206854557554
3.8,0.03,0.6841721176844486
3.8,0.04,0.683461562375013
3.8,0.05,0.6827891272489901
3.8,0.060000000000000005,0.682154936825712
3.8,0.06999999999999999,0.6815591325267568
3.8,0.08,0.6810018728203379
3.8,0.09,0.68048333340649
3.8,0.09999999999999999,0.6800037074441315
3.8,0.11,0.679563205821275
3.8,0.12,0.6791620574698998
3.8,0.13,0.6788005097272165
3.8,0.14,0.6784788287453097
3.8,0.15000000000000002,0.6781972999514109
3.8,0.16,0.677956228561331
3.8,0.17,0.6777559401488874
3.8,0.18000000000000002,0.6775967812744963
3.8,0.19,0.6774791201764464
3.8,0.2,0.6774033475287651
3.8,0.21000000000000002,0.6773698772700085
3.8,0.22,0.6773791475077683
3.8,0.23,0.6774316215041911
3.8,0.24000000000000002,0.6775277887483713
3.8,0.25,0.6776681661220822
3.8,0.26,0.6778532991659854
3.8,0.27,0.6780837634542146
3.8,0.28,0.6783601660860514
3.8,0.29000000000000004,0.67868314730433
3.8,0.3,0.6790533822512328
3.8,0.31,0.6794715828732714
3.8,0.32,0.679938499988529
3.8,0.33,0.6804549255306461
3.8,0.34,0.681021694985635
3.8,0.35000000000000003,0.6816396900393774
3.8,0.36000000000000004,0.6823098414556791
3.8,0.37,0.6830331322069927
3.8,0.38,0.6838106008824824
3.8,0.39,0.6846433454009436
3.8,0.4,0.6855325270593817
3.8,0.41000000000000003,0.6864793749516855
3.8,0.42000000000000004,0.6874851907960565
3.8,0.43,0.6885513542145741
3.8,0.44,0.689679328513718
3.8,0.45,0.6908706670208603
3.8,0.46,0.6921270200388072
3.8,0.47000000000000003,0.6934501424886204
3.8,0.48000000000000004,0.6948419023202744
3.8,0.49,0.6963042897814704
3.8,0.5,0.6978394276473568
3.8,0.51,0.6994495825282804
3.8,0.52,0.7011371773893805
3.8,0.53,0.7029048054352481
3.8,0.54,0.7047552455354996
3.8,0.55,0.7066914793935826
3.8,0.56,0.7087167106921767
3.8,0.5700000000000001,0.7108343864850474
3.8,0.5800000000000001,0.7130482211482747
3.8,0.59,0.7153622232547445
3.8,0.6,0.7177807257962916
3.8,0.61,0.7203084202499548
3.8,0.62,0.7229503950709902
3.8,0.63,0.725712179298676
3.8,0.64,0.7285997920855057
3.8,0.65,0.7316197991110068
3.8,0.66,0.734779377024371
3.8,0.67,0.738086387283261
3.8,0.68,0.7415494610296754
3.8,0.6900000000000001,0.7451780969805305
3.8,0.7000000000000001,0.7489827747274957
3.8,0.7100000000000001,0.7529750863592868
3.8,0.72,0.7571678899686894
3.8,0.73,0.7615754894235505
3.8,0.74,0.7662138458158134
3.8,0.75,0.7711008273221349
3.8,0.76,0.7762565059038545
3.8,0.77,0.7817035114658061
3.8,0.78,0.7874674569512764
3.8,0.79,0.7935774516084398
3.8,0.8,0.8000667246501065
3.8,0.81,0.8069733882096589
3.8,0.8200000000000001,0.8143413775407469
3.8,0.8300000000000001,0.8222216187908289
3.8,0.8400000000000001,0.830673491836769
3.8,0.85,0.8397666797599632
3.8,0.86,0.8495835308441608
3.8,0.87,0.8602221086008871
3.8,0.88,0.8718001783393168
3.8,0.89,0.8844604882667412
3.8,0.9,0.8983778706963207
3.8,0.91,0.9137689515448352
3.8,0.92,0.9309056786704638
3.8,0.93,0.9501345792568919
3.8,0.9400000000000001,0.9719048550763861
3.8,0.9500000000000001,0.9968105589838254
3.8,0.9600000000000001,1.025656072536784
3.8,0.97,1.0595619181144011
3.8,0.98,1.100144305493303
3.8,0.99,1.1498388908183055
4.0,0.01,0.6728865715663438
4.0,0.02,0.672053547688798
4.0,0.03,0.6712602093212096
4.0,0.04,0.6705066587151642
4.0,0.05,0.6697930155032354
4.0,0.060000000000000005,0.6691194167629428
4.0,0.06999999999999999,0.6684860171209769
4.0,0.08,0.6678929888983764
4.0,0.09,0.6673405222975609
4.0,0.09999999999999999,0.6668288256323218
4.0,0.11,0.6663581256020784
4.0,0.12,0.6659286676119551
4.0,0.13,0.6655407161404463
4.0,0.14,0.6651945551567162
4.0,0.15000000000000002,0.6648904885898211
4.0,0.16,0.6646288408524555
4.0,0.17,0.6644099574221162
4.0,0.18000000000000002,0.6642342054829213
4.0,0.19,0.6641019746316762
4.0,0.2,0.6640136776521841
4.0,0.21000000000000002,0.6639697513622113
4.0,0.22,0.6639706575380008
4.0,0.23,0.6640168839217323
4.0,0.24000000000000002,0.6641089453178923
4.0,0.25,0.6642473847851422
4.0,0.26,0.6644327749309531
4.0,0.27,0.6646657193170302
4.0,0.28,0.6649468539843965
4.0,0.29000000000000004,0.6652768491079218
4.0,0.3,0.6656564107911294
4.0,0.31,0.6660862830132477
4.0,0.32,0.6665672497417731
4.0,0.33,0.6671001372252209
4.0,0.34,0.6676858164823701
4.0,0.35000000000000003,0.6683252060060736
4.0,0.36000000000000004,0.6690192747017526
4.0,0.37,0.6697690450829356
4.0,0.38,0.6705755967487737
4.0,0.39,0.6714400701713429
4.0,0.4,0.6723636708238018
4.0,0.41000000000000003,0.6733476736841666
4.0,0.42000000000000004,0.6743934281536603
4.0,0.43,0.6755023634333475
4.0,0.44,0.6766759944081917
4.0,0.45,0.6779159280938832
4.0,0.46,0.6792238707088307
4.0,0.47000000000000003,0.6806016354418609
4.0,0.48000000000000004,0.6820511509954685
4.0,0.49,0.6835744709951878
4.0,0.5,0.6851737843680403
4.0,0.51,0.6868514268073126
4.0,0.52,0.6886098934575068
4.0,0.53,0.6904518529725822
4.0,0.54,0.6923801631230556
4.0,0.55,0.6943978881537635
4.0,0.56,0.6965083181248165
4.0,0.5700000000000001,0.698714990504371
4.0,0.5800000000000001,0.7010217143243933
4.0,0.59,0.7034325972608578
4.0,0.6,0.7059520760594544
4.0,0.61,0.7085849507988187
4.0,0.62,0.7113364235680055
4.0,0.63,0.7142121422364183
4.0,0.64,0.717218250116518
4.0,0.65,0.7203614424670862
4.0,0.66,0.7236490309636221
4.0,0.67,0.7270890174802702
4.0,0.68,0.730690178794123
4.0,0.6900000000000001,0.7344621641503484
4.0,0.7000000000000001,0.7384156080313218
4.0,0.7100000000000001,0.7425622609756436
4.0,0.72,0.7469151419207474
4.0,0.73,0.7514887163314997
4.0,0.74,0.756299105374113
4.0,0.75,0.7613643326629949
4.0,0.76,0.7667046167330073
4.0,0.77,0.7723427194864109
4.0,0.78,0.7783043635909196
4.0,0.79,0.7846187353817627
4.0,0.8,0.7913190945528331
4.0,0.81,0.7984435182430587
4.0,0.8200000000000001,0.8060358156541618
4.0,0.8300000000000001,0.8141466609739142
4.0,0.8400000000000001,0.8228350084466051
4.0,0.85,0.8321698759023486
4.0,0.86,0.8422326149217423
4.0,0.87,0.8531198316939446
4.0,0.88,0.8649471898017642
4.0,0.89,0.8778544263435306
4.0,0.9,0.8920120652588062
4.0,0.91,0.9076305490593468
4.0,0.92,0.9249728891168444
4.0,0.93,0.9443725572814496
4.0,0.9400000000000001,0.9662593984159249
4.0,0.9500000000000001,0.9911982055001515
4.0,0.9600000000000001,1.0199480253325972
4.0,0.97,1.0535568977490155
4.0,0.98,1.0935203869600436
4.0,0.99,1.1420625364137664
4.2,0.01,0.6597894117079511
4.2,0.02,0.658908509131919
4.2,0.03,0.6580690545051286
4.2,0.04,0.6572711627650436
4.2,0.05,0.6565149668635025
4.2,0.060000000000000005,0.6558006178281883
4.2,0.06999999999999999,0.6551282848652626
4.2,0.08,0.6544981555038855
4.2,0.09,0.6539104357835431
4.2,0.09999999999999999,0.6533653504853163
4.2,0.11,0.6528631434084367
4.2,0.12,0.6524040776937119
4.2,0.13,0.6519884361956482
4.2,0.14,0.6516165219053407
4.2,0.15000000000000002,0.6512886584264893
4.2,0.16,0.6510051905071881
4.2,0.17,0.6507664846304412
4.2,0.18000000000000002,0.6505729296667134
4.2,0.19,0.6504249375921756
4.2,0.2,0.6503229442767171
4.2,0.21000000000000002,0.6502674103462215
4.2,0.22,0.6502588221240826
4.2,0.23,0.6502976926574591
4.2,0.24000000000000002,0.6503845628343276
4.2,0.25,0.6505200025980331
4.2,0.26,0.650704612266721
4.2,0.27,0.6509390239657972
4.2,0.28,0.6512239031824115
4.2,0.29000000000000004,0.6515599504519036
4.2,0.3,0.6519479031871722
4.2,0.31,0.6523885376631117
4.2,0.32,0.6528826711695324
4.2,0.33,0.653431164347429
4.2,0.34,0.6540349237250771
4.2,0.35000000000000003,0.6546949044722328
4.2,0.36000000000000004,0.6554121133927505
4.2,0.37,0.6561876121781969
4.2,0.38,0.6570225209476099
4.2,0.39,0.6579180221014456
4.2,0.4,0.6588753645210103
4.2,0.41000000000000003,0.6598958681483921
4.2,0.42000000000000004,0.6609809289860702
4.2,0.43,0.6621320245601731
4.2,0.44,0.6633507198967559
4.2,0.45,0.6646386740666534
4.2,0.46,0.6659976473615361
4.2,0.47000000000000003,0.6674295091718735
4.2,0.48000000000000004,0.6689362466468036
4.2,0.49,0.6705199742265631
4.2,0.5,0.6721829441504585
4.2,0.51,0.6739275580575511
4.2,0.52,0.6757563798136985
4.2,0.53,0.677672149717702
4.2,0.54,0.6796778002615571
4.2,0.55,0.681776473645741
4.2,0.56,0.6839715412808784
4.2,0.5700000000000001,0.6862666255427313
4.2,0.5800000000000001,0.688665624089462
4.2,0.59,0.691172737099617
4.2,0.6,0.693792497847981
4.2,0.61,0.6965298071061617
4.2,0.62,0.6993899719379236
4.2,0.63,0.7023787495587954
4.2,0.64,0.705502397049014
4.2,0.65,0.7087677278530314
4.2,0.66,0.7121821761733843
4.2,0.67,0.7157538705790247
4.2,0.68,0.7194917184075552
4.2,0.6900000000000001,0.7234055028591196
4.2,0.7000000000000001,0.7275059950723078
4.2,0.7100000000000001,0.7318050839591762
4.2,0.72,0.7363159271833053
4.2,0.73,0.7410531274256171
4.2,0.74,0.7460329390423615
4.2,0.75,0.7512735114381309
4.2,0.76,0.7567951770341342
4.2,0.77,0.7626207937170894
4.2,0.78,0.7687761542555457
4.2,0.79,0.7752904785731981
4.2,0.8,0.7821970092587259
4.2,0.81,0.7895337366717421
4.2,0.8200000000000001,0.7973442880493119
4.2,0.8300000000000001,0.805679025957374
4.2,0.8400000000000001,0.8145964164820421
4.2,0.85,0.8241647485240701
4.2,0.86,0.8344643151744976
4.2,0.87,0.8455902106040287
4.2,0.88,0.8576559577610664
4.2,0.89,0.8707982739472909
4.2,0.9,0.885183420214968
4.2,0.91,0.901015795362817
4.2,0.92,0.9185497759333565
4.2,0.93,0.9381063588881026
4.2,0.9400000000000001,0.9600970977821303
4.2,0.9500000000000001,0.9850594525121729
4.2,0.9600000000000001,1.0137106354703136
4.2,0.97,1.0470326948274096
4.2,0.98,1.0864130278964825
4.2,0.99,1.1338893914304342
4.4,0.01,0.6463996074637387
4.4,0.02,0.6454692832912391
4.4,0.03,0.6445821710053391
4.4,0.04,0.643738399864243
4.4,0.05,0.6429381177621883
4.4,0.060000000000000005,0.6421814912868895
4.4,0.06999999999999999,0.6414687058189351
4.4,0.08,0.6407999656739007
4.4,0.09,0.6401754942881072
4.4,0.09999999999999999,0.6395955344491958
4.4,0.11,0.6390603485729052
4.4,0.12,0.6385702190276603
4.4,0.13,0.6381254485088502
4.4,0.14,0.6377263604649036
4.4,0.15000000000000002,0.6373732995775826
4.4,0.16,0.6370666322991766
4.4,0.17,0.6368067474496316
4.4,0.18000000000000002,0.6365940568769659
4.4,0.19,0.6364289961847133
4.4,0.2,0.6363120255305312
4.4,0.21000000000000002,0.6362436305005559
4.4,0.22,0.6362243230645573
4.4,0.23,0.6362546426174862
4.4,0.24000000000000002,0.6363351571135685
4.4,0.25,0.6364664642997433
4.4,0.26,0.6366491930559385
4.4,0.27,0.6368840048504423
4.4,0.28,0.6371715953194923
4.4,0.29000000000000004,0.6375126959811334
4.4,0.3,0.6379080760944599
4.4,0.31,0.6383585446765044
4.4,0.32,0.6388649526903551
4.4,0.33,0.6394281954195092
4.4,0.34,0.6400492150451067
4.4,0.35000000000000003,0.6407290034444889
4.4,0.36000000000000004,0.6414686052315669
4.4,0.37,0.6422691210617527
4.4,0.38,0.6431317112267956
4.4,0.39,0.6440575995677343
4.4,0.4,0.6450480777374668
4.4,0.41000000000000003,0.6461045098481173
4.4,0.42000000000000004,0.6472283375425718
4.4,0.43,0.6484210855343208
4.4,0.44,0.6496843676651275
4.4,0.45,0.6510198935362296
4.4,0.46,0.6524294757757949
4.4,0.47000000000000003,0.6539150380134144
4.4,0.48000000000000004,0.6554786236416416
4.4,0.49,0.6571224054551835
4.4,0.5,0.6588486962705828
4.4,0.51,0.6606599606433016
4.4,0.52,0.6625588278154464
4.4,0.53,0.6645481060462928
4.4,0.54,0.6666307984997537
4.4,0.55,0.6688101208886024
4.4,0.56,0.6710895211052289
4.4,0.5700000000000001,0.6734727011038775
4.4,0.5800000000000001,0.6759636413406285
4.4,0.59,0.6785666281261511
4.4,0.6,0.6812862843039068
4.4,0.61,0.6841276037349464
4.4,0.62,0.6870959901519722
4.4,0.63,0.6901973010427763
4.4,0.64,0.693437897340086
4.4,0.65,0.6968246998356362
4.4,0.66,0.7003652534065623
4.4,0.67,0.7040678003489398
4.4,0.68,0.7079413643655029
4.4,0.6900000000000001,0.7119958470635929
4.4,0.7000000000000001,0.7162421391999082
4.4,0.7100000000000001,0.720692249379641
4.4,0.72,0.7253594535036352
4.4,0.73,0.7302584689906785
4.4,0.74,0.7354056587254304
4.4,0.75,0.7408192708523829
4.4,0.76,0.7465197220284525
4.4,0.77,0.7525299336635874
4.4,0.78,0.7588757331597107
4.4,0.79,0.7655863353952986
4.4,0.8,0.7726949239627644
4.4,0.81,0.7802393573234144
4.4,0.8200000000000001,0.7882630326330982
4.4,0.8300000000000001,0.7968159502778761
4.4,0.8400000000000001,0.8059560362622092
4.4,0.85,0.815750799168885
4.4,0.86,0.826279425950757
4.4,0.87,0.8376354601286279
4.4,0.88,0.849930262992962
4.4,0.89,0.8632975425785178
4.4,0.9,0.8778993618523327
4.4,0.91,0.8939342323220759
4.4,0.92,0.9116482060036596
4.4,0.93,0.9313503749382187
4.4,0.9400000000000001,0.953435015187036
4.4,0.9500000000000001,0.9784140418535489
4.4,0.9600000000000001,1.006966012170552
4.4,0.97,1.0400127577319973
4.4,0.98,1.078844377599113
4.4,0.99,1.1253338834229927
4.6,0.01,0.632700154750975
4.6,0.02,0.63171864021737
4.6,0.03,0.6307821059476174
4.6,0.04,0.6298906974049847
4.6,0.05,0.6290445793031367
4.6,0.060000000000000005,0.6282439356576642
4.6,0.06999999999999999,0.6274889698802454
4.6,0.08,0.6267799049162088
4.6,0.09,0.6261169834264686
4.6,0.09999999999999999,0.6255004680150259
4.6,0.11,0.624930641503464
4.6,0.12,0.6244078072540775
4.6,0.13,0.6239322895435561
4.6,0.14,0.6235044339893864
4.6,0.15000000000000002,0.623124608031427
4.6,0.16,0.6227932014714083
4.6,0.17,0.6225106270734347
4.6,0.18000000000000002,0.6222773212289207
4.6,0.19,0.6220937446897501
4.6,0.2,0.6219603833738833
4.6,0.21000000000000002,0.6218777492480584
4.6,0.22,0.6218463812927303
4.6,0.23,0.6218668465549139
4.6,0.24000000000000002,0.6219397412951938
4.6,0.25,0.6220656922357745
4.6,0.26,0.6222453579171809
4.6,0.27,0.6224794301719665
4.6,0.28,0.6227686357246638
4.6,0.29000000000000004,0.6231137379281478
4.6,0.3,0.6235155386476435
4.6,0.31,0.6239748803047815
4.6,0.32,0.6244926480953935
4.6,0.33,0.6250697723962173
4.6,0.34,0.6257072313772754
4.6,0.35000000000000003,0.626406053838528
4.6,0.36000000000000004,0.627167322291428
4.6,0.37,0.627992176308282
4.6,0.38,0.6288818161649029
4.6,0.39,0.6298375068049193
4.6,0.4,0.6308605821573777
4.6,0.41000000000000003,0.6319524498429558
4.6,0.42000000000000004,0.6331145963082901
4.6,0.43,0.634348592432645
4.6,0.44,0.635656099656555
4.6,0.45,0.6370388766881797
4.6,0.46,0.6384987868501312
4.6,0.47000000000000003,0.6400378061375137
4.6,0.48000000000000004,0.6416580320670929
4.6,0.49,0.6433616934080252
4.6,0.5,0.6451511608966933
4.6,0.51,0.6470289590521502
4.6,0.52,0.6489977792248265
4.6,0.53,0.6510604940298524
4.6,0.54,0.6532201733380871
4.6,0.55,0.6554801020232626
4.6,0.56,0.6578437996932054
4.6,0.5700000000000001,0.6603150426677372
4.6,0.5800000000000001,0.6628978885065185
4.6,0.59,0.6655967034380091
4.6,0.6,0.6684161930973591
4.6,0.61,0.6713614370481482
4.6,0.62,0.6744379276427834
4.6,0.63,0.6776516138716774
4.6,0.64,0.681008950965586
4.6,0.65,0.684516956652847
4.6,0.66,0.6881832751392212
4.6,0.67,0.6920162500791827
4.6,0.68,0.6960250080525752
4.6,0.6900000000000001,0.7002195543603629
4.6,0.7000000000000001,0.7046108833217763
4.6,0.7100000000000001,0.7092111057106363
4.6,0.72,0.714033596534375
4.6,0.73,0.7190931670660541
4.6,0.74,0.7244062659277348
4.6,0.75,0.7299912151465139
4.6,0.76,0.7358684885338008
4.6,0.77,0.7420610415704096
4.6,0.78,0.7485947043456951
4.6,0.79,0.7554986521780745
4.6,0.8,0.7628059725859149
4.6,0.81,0.7705543526309476
4.6,0.8200000000000001,0.7787869178156317
4.6,0.8300000000000001,0.7875532633904742
4.6,0.8400000000000001,0.7969107321483649
4.6,0.85,0.8069260110703472
4.6,0.86,0.8176771448166433
4.6,0.87,0.82925610049259
4.6,0.88,0.8417720707325137
4.6,0.89,0.8553557794304497
4.6,0.9,0.8701651701384207
4.6,0.91,0.8863930339967249
4.6,0.92,0.9042774107570909
4.6,0.93,0.9241160408635426
4.6,0.9400000000000001,0.9462868817327087
4.6,0.9500000000000001,0.9712779592525339
4.6,0.9600000000000001,0.9997320628091811
4.6,0.97,1.0325159551080196
4.6,0.98,1.0708319375098665
4.6,0.99,1.116406699576819
4.800000000000001,0.01,0.6186731243363502
4.800000000000001,0.02,0.6176383927426151
4.800000000000001,0.03,0.6166504169110945
4.800000000000001,0.04,0.615709360690008
4.800000000000001,0.05,0.6148154077910866
4.800000000000001,0.060000000000000005,0.6139687618328709
4.800000000000001,0.06999999999999999,0.6131696464271713
4.800000000000001,0.08,0.6124183053094702
4.800000000000001,0.09,0.6117150025142751
4.800000000000001,0.09999999999999999,0.6110600225966506
4.800000000000001,0.11,0.610453670901375
4.800000000000001,0.12,0.6098962738814312
4.800000000000001,0.13,0.6093881794677671
4.800000000000001,0.14,0.6089297574925572
4.800000000000001,0.15000000000000002,0.6085214001684591
4.800000000000001,0.16,0.608163522626677
4.800000000000001,0.17,0.607856563516973
4.800000000000001,0.18000000000000002,0.6076009856731106
4.800000000000001,0.19,0.607397276847598
4.800000000000001,0.2,0.6072459505200236
4.800000000000001,0.21000000000000002,0.607147546783703
4.800000000000001,0.22,0.6071026333158699
4.800000000000001,0.23,0.607111806437156
4.800000000000001,0.24000000000000002,0.60717569226671
4.800000000000001,0.25,0.607294947979935
4.800000000000001,0.26,0.6074702631765366
4.800000000000001,0.27,0.6077023613673549
4.800000000000001,0.28,0.6079920015893167
4.800000000000001,0.29000000000000004,0.6083399801587832
4.800000000000001,0.3,0.6087471325746576
4.800000000000001,0.31,0.6092143355837473
4.800000000000001,0.32,0.6097425094222216
4.800000000000001,0.33,0.6103326202484367
4.800000000000001,0.34,0.6109856827840319
4.800000000000001,0.35000000000000003,0.6117027631820142
4.800000000000001,0.36000000000000004,0.6124849821425896
4.800000000000001,0.37,0.6133335182997711
4.800000000000001,0.38,0.6142496119043611
4.800000000000001,0.39,0.6152345688318009
4.800000000000001,0.4,0.6162897649466132
4.800000000000001,0.41000000000000003,0.6174166508588663
4.800000000000001,0.42000000000000004,0.618616757112223
4.800000000000001,0.43,0.6198916998478724
4.800000000000001,0.44,0.6212431869939842
4.800000000000001,0.45,0.6226730250364332
4.800000000000001,0.46,0.6241831264334745
4.800000000000001,0.47000000000000003,0.6257755177450094
4.800000000000001,0.48000000000000004,0.6274523485561474
4.800000000000001,0.49,0.6292159012852193
4.800000000000001,0.5,0.6310686019783699
4.800000000000001,0.51,0.6330130322066806
4.800000000000001,0.52,0.6350519421977295
4.800000000000001,0.53,0.6371882653519795
4.800000000000001,0.54,0.6394251343158149
4.800000000000001,0.55,0.6417658988080257
4.800000000000001,0.56,0.6442141454256439
4.800000000000001,0.5700000000000001,0.6467737196891163
4.800000000000001,0.5800000000000001,0.6494487506267699
4.800000000000001,0.59,0.6522436782455879
4.800000000000001,0.6,0.6551632842908446
4.800000000000001,0.61,0.658212726762937
4.800000000000001,0.62,0.6613975787379025
4.800000000000001,0.63,0.6647238721313228
4.800000000000001,0.64,0.6681981471568289
4.800000000000001,0.65,0.6718275083644033
4.800000000000001,0.66,0.6756196883052509
4.800000000000001,0.67,0.6795831200656373
4.800000000000001,0.68,0.6837270201500744
4.800000000000001,0.6900000000000001,0.6880614834849113
4.800000000000001,0.7000000000000001,0.692597592670246
4.800000000000001,0.7100000000000001,0.6973475440482911
4.800000000000001,0.72,0.702324793702251
4.800000000000001,0.73,0.7075442271805158
4.800000000000001,0.74,0.7130223575948762
4.800000000000001,0.75,0.718777557818972
4.800000000000001,0.76,0.7248303338820216
4.800000000000001,0.77,0.7312036484035275
4.800000000000001,0.78,0.737923305170334
4.800000000000001,0.79,0.7450184088863474
4.800000000000001,0.8,0.7525219179602644
4.800000000000001,0.81,0.7604713132626774
4.800000000000001,0.8200000000000001,0.7689094125401884
4.800000000000001,0.8300000000000001,0.7778853692768954
4.800000000000001,0.8400000000000001,0.787455907193446
4.800000000000001,0.85,0.797686858666724
4.800000000000001,0.86,0.8086550992204677
4.800000000000001,0.87,0.8204510040331187
4.800000000000001,0.88,0.8331816010006247
4.800000000000001,0.89,0.8469746659350885
4.800000000000001,0.9,0.8619841112807913
4.800000000000001,0.91,0.8783971805380845
4.800000000000001,0.92,0.8964442106136694
4.800000000000001,0.93,0.9164121230694193
4.800000000000001,0.9400000000000001,0.9386634596815533
4.800000000000001,0.9500000000000001,0.9636638873782534
4.800000000000001,0.9600000000000001,0.9920230508369348
4.800000000000001,0.97,1.0245572414944721
4.800000000000001,0.98,1.0623892969925786
4.800000000000001,0.99,1.1071154220543082
