fraction1_cutoff,fraction2_cutoff,determinant,singular_value_max,singular_value_min,condition_number
0.12000000000000001,0.74,1.2323428641517415,1.7282504309755145,0.7130580395435766,2.4237163528536265
0.12000000000000001,0.75,1.307319910915813,1.8070298009641506,0.7234633929215142,2.497748771595674
0.12000000000000001,0.76,1.3884575662499536,1.89241176293558,0.7336973873466767,2.5792810436183324
0.12000000000000001,0.77,1.476555082186458,1.9852586469175313,0.7437595521767774,2.669221042079031
0.12000000000000001,0.78,1.572557299039439,2.0865887030123704,0.7536498672542252,2.7686446898935246
0.12000000000000001,0.79,1.6775892974999627,2.1976134095313977,0.7633687027135857,2.8788361400191405
0.12000000000000001,0.8,1.793001446050528,2.319785952043239,0.772916761769022,3.0013399460167
0.12000000000000001,0.8099999999999999,1.9204286758508922,2.454864992267338,0.7822950271807678,3.1380296524626674
0.12000000000000001,0.82,2.061869512738611,2.604999670437779,0.79150471155035,3.2911991961933724
0.12000000000000001,0.83,2.2197930044508287,2.772844588509203,0.8005472119316583,3.4636865223957796
0.12000000000000001,0.84,2.3972857462333574,2.9617178924552237,0.8094240684908852,3.6590435196437143
0.12000000000000001,0.85,2.5982577164043614,3.175822566784523,0.8181369272890651,3.8817738948757143
0.12000000000000001,0.86,2.827736327805957,3.420562551883759,0.8266875067812097,4.137672970530377
0.12000000000000001,0.87,3.092296197029861,3.703004744749597,0.8350775681328401,4.434324290411955
0.12000000000000001,0.88,3.4007037974729037,4.032571983518819,0.8433088885633361,4.781844515345644
0.12000000000000001,0.89,3.764913742913361,4.422114008668184,0.8513832378661911,5.194034615658233
0.12000000000000001,0.9,4.201662840758659,4.889620986643056,0.8593023574294024,5.6902217762678164
0.12000000000000001,0.91,4.735126850026142,5.461079371801768,0.8670679416373117,6.298329242215368
0.12000000000000001,0.92,5.401569806614086,6.175469651571709,0.8746816212171556,7.060248554186251
0.12000000000000001,0.93,6.257978487328054,7.094047865533594,0.8821449482646458,8.04181657389638
0.12000000000000001,0.94,7.399331337894034,8.318908633289466,0.8894593827229217,9.352769552919446
0.12000000000000001,0.95,8.996590116809871,10.03382381057186,0.896626279936355,11.190642116004105
0.13,0.15000000000000002,0.000894408155239243,0.04388494713201055,0.020380750432460792,2.1532547232468042
0.13,0.16,0.0020045056306981944,0.06547959511548605,0.030612676012471633,2.138969983833155
0.13,0.17,0.003550302686130615,0.08685323192602683,0.040877035976674095,2.1247438776037577
0.13,0.18,0.005527884916421901,0.1080141948368326,0.05117739316367063,2.1105841497512774
0.13,0.19,0.007933949633596404,0.1289710080876564,0.061517311147975366,2.096499435377241
0.13,0.2,0.01076581242586448,0.1497324182368059,0.071900344311798,2.0824993213869294
0.13,0.21000000000000002,0.014021415703118873,0.1703074316242732,0.08233002852190541,2.0685943474313238
0.13,0.22,0.017699339016698915,0.19070535385654724,0.09280986956460989,2.0547960551090645
0.13,0.23,0.02179881150047847,0.21093583185952325,0.10334333104200052,2.0411170196729507
0.13,0.24000000000000002,0.02631972642952738,0.23100889871689784,0.11393382062646124,2.0275708955137577
0.13,0.25,0.031262658052454734,0.25093502186304195,0.12458467463149726,2.0141724702919523
0.13,0.26,0.03662888100950736,0.2707251547279974,0.13529914147175978,2.0009377131524837
0.13,0.27,0.04242039214597407,0.2903907925540609,0.14608036216601744,1.9878838486451555
0.13,0.28,0.04863993549047889,0.3099440326176387,0.15693135008823794,1.9750294153677144
0.13,0.29000000000000004,0.05529103009822378,0.3293976394400576,0.16785496760757876,1.9623943463510882
0.13,0.30000000000000004,0.06237800135646175,0.34876511535900445,0.17885390083309335,1.950000048835795
0.13,0.31,0.06990601592116144,0.36806077701059775,0.18993063180744363,1.9378694921825295
0.13,0.32,0.07788112064052388,0.3872998382270675,0.20108740813587292,1.926027302342932
0.13,0.33,0.0863102859092717,0.4064984997853441,0.21232621019474557,1.9144998604388206
0.13,0.33999999999999997,0.09520145369646425,0.4256740466290096,0.2236487153736102,1.9033154110360595
0.13,0.35,0.1045635909952898,0.44484495284039394,0.23505626022648443,1.8925041707537218
0.13,0.36,0.11440674901077039,0.46403099513123386,0.24654979992966788,1.882098445278016
0.13,0.37,0.12474212876685008,0.4832533750241413,0.2581298656437081,1.8721327492230868
0.13,0.38,0.13558215397477286,0.5025348502398128,0.2697965204006691,1.8626439269621007
