epsilon,kappa_star,lambda_over_d,gamma_d_over_U0,vph_over_U0,chi
0.47261306532663316,0.844913696511689,7.43648177692035,0.4018147032099106,0.23894618656200298,0.07996625571367322
0.47758793969849245,0.8460164664208459,7.426788433280981,0.40178954948140333,0.24151662100689916,0.08093704326691153
0.4825628140703518,0.8471346710947295,7.416985187325639,0.40176350634121,0.24408872096015433,0.08191243085447646
0.48753768844221107,0.8482684536990531,7.407071758687281,0.4017365499576775,0.2466624990529464,0.08289249839816089
0.49251256281407035,0.849417960153224,7.397047863275908,0.40170865600256483,0.2492379676789769,0.08387732710084689
0.49748743718592964,0.8505833392005985,7.386913213095258,0.401679799641099,0.25181513898303415,0.08486699947823076
0.502462311557789,0.8517647424374533,7.3766675164310085,0.40164995552180277,0.2543940248567489,0.0858615993896765
0.5074371859296483,0.8529623243736612,7.366310477773321,0.40161909776608024,0.25697463692882244,0.08686121207107553
0.5124120603015075,0.8541762425056447,7.35584179764642,0.4015871999575658,0.2595569865529233,0.08786592416902052
0.5173869346733668,0.8554066573377318,7.34526117289599,0.4015542351312216,0.26214108480489107,0.08887582377370101
0.5223618090452261,0.8566537324779601,7.334568296346318,0.40152017576218424,0.26472694246643114,0.08989100045567715
0.5273366834170854,0.857917634672749,7.323762856997683,0.40148499375435276,0.2673145700198757,0.09091154530102993
0.5323115577889448,0.8591985338845222,7.312844539867497,0.4014486604287125,0.26990397763504864,0.09193755094918331
0.5372864321608041,0.8604966033246829,7.30181302622622,0.4014111465113881,0.2724951751644543,0.09296911162976916
0.5422613065326634,0.861812019557441,7.290667993243047,0.40137242212142227,0.27508817212512204,0.09400632320345656
0.5472361809045226,0.8631449625422156,7.2794091141698365,0.40133245675827395,0.2776829776919459,0.09504928320116617
0.5522110552763819,0.8644956156930139,7.26803605839312,0.4012912192890252,0.28027960068791424,0.0960980908649976
0.5571859296482412,0.865864165969577,7.256548491233383,0.40124867793529556,0.28287804956814716,0.09715284719160437
0.5621608040201005,0.8672508039276342,7.244946074104617,0.4012048002598593,0.28547833241181786,0.09821365497485991
0.5671356783919598,0.8686557238046718,7.233228464390387,0.4011595531529506,0.2880804569071545,0.09928061885120586
0.5721105527638191,0.8700791235815323,7.221395315538575,0.4011129028182596,0.290684430341172,0.1003538453450746
0.5770854271356785,0.8715212050691435,7.209446276962475,0.4010648147586058,0.29329025958441035,0.10143344291663173
0.5820603015075377,0.8729821739766481,7.1973809941137,0.4010152537612863,0.2958979510793681,0.10251952200990237
0.587035175879397,0.874462239994183,7.18519910845022,0.40096418388309096,0.2985075108260011,0.10361219510282824
0.5920100502512563,0.8759616168767942,7.172900257413139,0.40091156843497316,0.30111894436695297,0.10471157675869198
0.5969849246231156,0.8774805225183023,7.1604840745038105,0.40085736996637805,0.30373225677486526,0.10581778367841344
0.6019597989949749,0.8790191790552536,7.147950189133059,0.4008015502492129,0.30634745263344254,0.1069309347556637
0.6069346733668342,0.8805778129317331,7.135298226809504,0.4007440702614542,0.3089645360266558,0.1080511511315587
0.6119095477386934,0.8821566549846227,7.122527809178191,0.40068489017038794,0.3115835105237952,0.10917855625178223
0.6168844221105528,0.883755940576236,7.109638553697027,0.40062396931547134,0.3142043791543858,0.11031327592756673
0.6218592964824121,0.8853759096385815,7.096630074048931,0.4005612661908091,0.31682714440188925,0.1114554383939573
0.6268341708542714,0.8870168067867232,7.083501980014154,0.40049673842723826,0.31945180818280816,0.1126051743730548
0.6318090452261307,0.8886788814325773,7.070253877363329,0.40043034277401324,0.32207837182556537,0.11376261713900664
0.63678391959799,0.8903623878689795,7.056885368010607,0.40036203508008117,0.32470683605584816,0.11492790258326395
0.6417587939698493,0.8920675853681408,7.0433960500724,0.40029177027494256,0.3273372009789353,0.11610116928233649
0.6467336683417085,0.8937947382728555,7.029785518004997,0.4002195023490878,0.32996946606373023,0.11728255856702226
0.6517085427135678,0.8955441161765088,7.016053362067081,0.4001451843340022,0.33260363010695515,0.11847221459814478
0.6566834170854271,0.8973159939403595,7.002199169089145,0.4000687682817279,0.33523969123367636,0.1196702844359145
0.6616582914572865,0.8991106518477214,6.988222522186004,0.39999020524398243,0.3378776468674574,0.12087691811835315
0.6666331658291458,0.9009283757159879,6.974123000828116,0.3999094452508178,0.3405174937099038,0.1220922687396925
0.6716080402010051,0.902769457051938,6.959900180604031,0.3998264372888129,0.3431592277103152,0.12331649253327633
0.6765829145728643,0.9046341930824432,6.945553633972547,0.3997411292787982,0.3458028440640729,0.12454974895008997
0.6815577889447236,0.9065228869571879,6.9310829297091106,0.3996534680530942,0.3484483371716561,0.1257922007487726
0.6865326633165829,0.9084358478627222,6.916487633069568,0.3995633993322643,0.3510957006179531,0.12704401408338142
0.6915075376884422,0.9103733910963923,6.9017673062835705,0.399470867701367,0.35374492716128825,0.12830535859142292
0.6964824120603015,0.9123358382937311,6.886921507907139,0.3993758165857043,0.3563960086865004,0.12957640749286078
0.7014572864321609,0.9143234831539204,6.871950051535374,0.399278188226055,0.3590489444187727,0.1308573357650451
0.7064321608040202,0.9163367274382243,6.856851983599198,0.3991779236533866,0.3617037084158406,0.13214832781667984
0.7114070351758794,0.9183758795783341,6.841627101600781,0.39907496266303694,0.36436029765454286,0.13344956637414776
0.7163819095477387,0.9204412877189231,6.826274952040499,0.39896924378835597,0.3670187003216395,0.13476123997138223
