wavenumber_ratio_r,upper_mode_fraction_cutoff_u,min_jacobian_determinant,min_singular_value,max_condition_number
1.5306223495879523,0.9189855072463768,1.3059059300467477,0.2409362966663644,22.496110293809927
1.5306223495879523,0.9331884057971016,1.6391662434911287,0.2442123627413469,27.4844917893565
1.5306223495879523,0.947391304347826,2.1565874715888267,0.2475580636338512,35.18948604235777
1.5306223495879523,0.9615942028985508,3.063001459444359,0.2509802622306023,48.625946316624926
1.5306223495879523,0.9757971014492756,5.04413696010552,0.2544863481928597,77.88572925989668
1.5306223495879523,0.99,12.681720241997828,0.258084302869618,190.394757878904
1.5809642505183286,0.01,0.0014695479054906,0.0046589849616816,67.70194269340263
1.5809642505183286,0.0242028985507246,0.0035509683757446,0.0111415704414612,28.6057924816541
1.5809642505183286,0.0384057971014492,0.005628527004069,0.0174703368203765,18.44132823701561
1.5809642505183286,0.0526086956521739,0.0077055201719867,0.0236497003471081,13.776873697009876
1.5809642505183286,0.0668115942028985,0.0097853363771578,0.0296839784450523,11.10533194217319
1.5809642505183286,0.0810144927536231,0.0118714689784374,0.035577393255067,9.37899303638925
1.5809642505183286,0.0952173913043478,0.0139675291401279,0.0413340741806553,8.175289807456249
1.5809642505183286,0.1094202898550724,0.0160772606236695,0.0469580609102191,7.291077967311767
1.5809642505183286,0.1236231884057971,0.0182045555390525,0.0524533060978028,6.616591867422371
1.5809642505183286,0.1378260869565217,0.0203534716746567,0.0578236782084945,6.087333128200792
1.5809642505183286,0.1520289855072464,0.0225282515781833,0.06307296419769,5.662927530509526
1.5809642505183286,0.166231884057971,0.0247333433176229,0.0682048722211333,5.316820844906426
1.5809642505183286,0.1804347826086956,0.0269734236015947,0.073223034294287,5.030841437633493
1.5809642505183286,0.1946376811594203,0.0292534230814552,0.0781310089177345,4.792143642035256
1.5809642505183286,0.2088405797101449,0.0315785544486509,0.0829322836850006,4.591398589819469
1.5809642505183286,0.2230434782608695,0.0339543435305927,0.087630277870725,4.421676451353283
1.5809642505183286,0.2372463768115942,0.0363866639238714,0.0922283449853297,4.277730386687352
1.5809642505183286,0.2514492753623188,0.0388817754899413,0.0967297753239516,4.155523380808775
1.5809642505183286,0.2656521739130435,0.0414463673728003,0.1011377984961081,4.051907107039372
1.5809642505183286,0.2798550724637681,0.0440876061288254,0.10545558595293,3.9643988349655577
1.5809642505183286,0.2940579710144927,0.0468131896867759,0.109686253499502,3.891023268768822
1.5809642505183286,0.3082608695652174,0.0496314080800997,0.1138328638116185,3.8301984188751534
1.5809642505183286,0.322463768115942,0.0525512117960532,0.1178984289595199,3.780651961656301
1.5809642505183286,0.3366666666666666,0.0555822891953316,0.1218859129285045,3.7413591528729646
1.5809642505183286,0.3508695652173913,0.0587351539756352,0.1257982341628653,3.711496212776106
1.5809642505183286,0.365072463768116,0.0620212448652571,0.1296382681193341,3.690405067393015
1.5809642505183286,0.3792753623188406,0.0654530388483555,0.1334088498531354,3.677566500180932
1.5809642505183286,0.3934782608695652,0.0690441808493054,0.1371127766229926,3.6725797063152728
1.5809642505183286,0.4076811594202899,0.0728096321417857,0.1407528105430025,3.675146753393838
1.5809642505183286,0.4218840579710145,0.076765841096104,0.1443316812667729,3.685060917226413
1.5809642505183286,0.4360869565217391,0.0809309399628324,0.1478520887294589,3.702198120348404
1.5809642505183286,0.4502898550724638,0.0853249728354051,0.1513167059436441,3.726510950834362
1.5809642505183286,0.4644927536231884,0.0899701601310507,0.1547281818612346,3.7580248598996913
1.5809642505183286,0.4786956521739131,0.0948912070897483,0.1580891443148822,3.796836306044279
1.5809642505183286,0.4928985507246377,0.1001156647414396,0.161402203036646,3.843112685422591
1.5809642505183286,0.5071014492753623,0.1056743540359223,0.1646699527827479,3.897093986386489
1.5809642505183286,0.521304347826087,0.1116018664875661,0.1678949765569222,3.959096191822118
1.5809642505183286,0.5355072463768116,0.1179371574903647,0.1710798489632196,4.029516513454202
1.5809642505183286,0.5497101449275362,0.1247242534291417,0.1742271396857108,4.108840657093735
1.5809642505183286,0.5639130434782609,0.1320130981156839,0.1773394171239353,4.19765237401127
1.5809642505183286,0.5781159420289855,0.1398605719106962,0.1804192521933881,4.296645696029175
1.5809642505183286,0.5923188405797102,0.1483317257195785,0.1834692223163475,4.406640374629972
1.5809642505183286,0.6065217391304348,0.1575012843232108,0.186491915612209,4.528601223855938
1.5809642505183286,0.6207246376811595,0.1674554901331272,0.1894899353258316,4.663662304056527
1.5809642505183286,0.634927536231884,0.1782943799611717,0.1924659045075502,4.813157174485905
1.5809642505183286,0.6491304347826087,0.1901346184937803,0.1954224709786046,4.978656885112567
1.5809642505183286,0.6633333333333333,0.2031130525480498,0.1983623126119074,5.162017914173018
1.5809642505183286,0.677536231884058,0.2173912095937871,0.2012881429649637,5.365443088518248
1.5809642505183286,0.6917391304347826,0.2331610449731877,0.2042027173015153,5.591559611559076
1.5809642505183286,0.7059420289855073,0.2506523613829547,0.2071088390489488,5.843519962069814
1.5809642505183286,0.7201449275362319,0.2701424949286392,0.2100093667409008,6.125133739776456
1.5809642505183286,0.7343478260869566,0.2919691176267369,0.2129072214970026,6.441042024820665
1.5809642505183286,0.7485507246376812,0.3165473893568799,0.2158053951074885,6.796951023576775
1.5809642505183286,0.7627536231884058,0.3443932836957968,0.2187069587900021,7.199949828687435
1.5809642505183286,0.7769565217391304,0.3761558414030755,0.2216150726990034,7.658949765411113
1.5809642505183286,0.7911594202898551,0.4126626037649204,0.2245329962803422,8.185303185724718
1.5809642505183286,0.8053623188405797,0.4549849613803104,0.227464099571168,8.793693367405144
1.5809642505183286,0.8195652173913044,0.5045343944987769,0.2304118755645275,9.5034448663412
1.5809642505183286,0.833768115942029,0.5632080860750831,0.2333799537734355,10.34050579773928
1.5809642505183286,0.8479710144927537,0.6336162000749218,0.2363721151427283,11.340541435610778
1.5809642505183286,0.8621739130434782,0.7194497416451092,0.2393923084923757,12.553940776874756
1.5809642505183286,0.8763768115942029,0.8261020670494058,0.2424446686848752,14.054274505598745
1.5809642505183286,0.8905797101449275,0.96177452575801,0.2455335367593557,15.953340352112916
1.5809642505183286,0.9047826086956522,1.1395717516632922,0.2486634822955358,18.42967398232861
1.5809642505183286,0.9189855072463768,1.3818011190983035,0.2518393283225854,21.787050262354818
1.5809642505183286,0.9331884057971016,1.729756345586144,0.2550661791351134,26.587602636246565
1.5809642505183286,0.947391304347826,2.2693492756147933,0.2583494514473525,34.0005745417641
1.5809642505183286,0.9615942028985508,3.213615792697477,0.2616949093731964,46.92490518692712
1.5809642505183286,0.9757971014492756,5.27572272281876,0.2651087038263121,75.06439514024598
1.5809642505183286,0.99,13.220647726876306,0.2685974170218748,183.25214609253035
1.6329618877509782,0.01,0.0016349090079229,0.0049143404730085,67.69601483272207
1.6329618877509782,0.0242028985507246,0.0039500064641349,0.0117522007239981,28.5995635425626
1.6329618877509782,0.0384057971014492,0.0062601087095915,0.0184277327208415,18.434784533156986
1.6329618877509782,0.0526086956521739,0.0085687994466564,0.024945547443361,13.76999871880581
1.6329618877509782,0.0668115942028985,0.0108797600002241,0.0313101517587972,11.098108592865623
1.6329618877509782,0.0810144927536231,0.0131967818519381,0.0375259514637393,9.37140296439732
1.6329618877509782,0.0952173913043478,0.0155237809142065,0.0435972541647245,8.167313572273327
1.6329618877509782,0.1094202898550724,0.01786481312515,0.0495282723330308,7.2826949596825745
1.6329618877509782,0.1236231884057971,0.0202240911005973,0.0553231261416463,6.607780185834424
1.6329618877509782,0.1378260869565217,0.0226060025839322,0.0609858463151889,6.078069516290151
1.6329618877509782,0.1520289855072464,0.0250151304589241,0.0665203769440523,5.653187228037045
1.6329618877509782,0.166231884057971,0.027456274963224,0.0719305782232823,5.306577515909354
1.6329618877509782,0.1804347826086956,0.0299344779789304,0.0772202291943871,5.020067033582452
1.6329618877509782,0.1946376811594203,0.0324550496706814,0.0823930304343956,4.780808246577389
1.6329618877509782,0.2088405797101449,0.0350235983799289,0.0874526067056891,4.579470292369797
1.6329618877509782,0.2230434782608695,0.0376460632558757,0.0924025095761355,4.409121175980021
1.6329618877509782,0.2372463768115942,0.0403287508148481,0.0972462200173488,4.264511712312947
1.6329618877509782,0.2514492753623188,0.0430783754737829,0.1019871509824966,4.141602341050948
1.6329618877509782,0.2656521739130435,0.0459021048833675,0.1066286499489314,4.03724197459183
1.6329618877509782,0.2798550724637681,0.0488076105005,0.1111740014563265,3.9489448762965993
1.6329618877509782,0.2940579710144927,0.051803124419328,0.115626429615813,3.874732481546852
1.6329618877509782,0.3082608695652174,0.0548975031039839,0.1199891006232604,3.813019231872254
1.6329618877509782,0.322463768115942,0.058100299249731,0.1242651252561359,3.762528908625638
1.6329618877509782,0.3366666666666666,0.0614218429901966,0.1284575613656567,3.7222325042081854
1.6329618877509782,0.3508695652173913,0.0648733337256538,0.1325694163793988,3.691301570050787
1.6329618877509782,0.365072463768116,0.0684669445646218,0.1366036498008258,3.66907290360964
1.6329618877509782,0.3792753623188406,0.0722159410872599,0.1405631757229132,3.655021652358127
1.6329618877509782,0.3934782608695652,0.0761348171275287,0.1444508653568445,3.648740801308068
1.6329618877509782,0.4076811594202899,0.0802394501415089,0.1482695495806748,3.649925562505136
1.6329618877509782,0.4218840579710145,0.084547279869788,0.1520220215165076,3.658361627583975
1.6329618877509782,0.4360869565217391,0.089077514199135,0.1557110391352546,3.673916513724897
1.6329618877509782,0.4502898550724638,0.0938513674098704,0.159339327907282,3.6965334687353706
1.6329618877509782,0.4644927536231884,0.0988923365913976,0.1629095834900119,3.7262275434021657
1.6329618877509782,0.4786956521739131,0.1042265237404207,0.1664244744759252,3.763083581803863
1.6329618877509782,0.4928985507246377,0.1098830126816965,0.1698866451952111,3.807255979893678
1.6329618877509782,0.5071014492753623,0.1158943116635821,0.1732987185940345,3.858970134480348
1.6329618877509782,0.521304347826087,0.1222968753948784,0.1766632991836078,3.9185255965183687
1.6329618877509782,0.5355072463768116,0.1291317238598517,0.1799829760850418,3.986301024272705
1.6329618877509782,0.5497101449275362,0.1364451791115451,0.1832603261688006,4.062761098564977
1.6329618877509782,0.5639130434782609,0.1442897471798147,0.1864979173065662,4.148465664963624
1.6329618877509782,0.5781159420289855,0.1527251793796179,0.1896983117473997,4.244081471465027
1.6329618877509782,0.5923188405797102,0.1618197569958343,0.1928640696356788,4.350397007130858
1.6329618877509782,0.6065217391304348,0.1716518557836423,0.1959977526767524,4.46834111175978
1.6329618877509782,0.6207246376811595,0.182311864120821,0.1991019279791707,4.599006260180726
1.6329618877509782,0.634927536231884,0.1939045511132242,0.2021791720857752,4.743677709008897
1.6329618877509782,0.6491304347826087,0.2065520124567159,0.2052320752162211,4.903870100818807
1.6329618877509782,0.6633333333333333,0.2203973651492634,0.2082632457442028,5.081373673746278
1.6329618877509782,0.677536231884058,0.2356094221825704,0.2112753149341179,5.278312984302391
1.6329618877509782,0.6917391304347826,0.2523886636716682,0.2142709419677704,5.497222134269987
1.6329618877509782,0.7059420289855073,0.2709749434883022,0.2172528192906712,5.741142048345576
1.6329618877509782,0.7201449275362319,0.2916575483150516,0.2202236783150527,6.013747596411416
1.6329618877509782,0.7343478260869566,0.3147884904421401,0.2231862955178574,6.319515704194341
1.6329618877509782,0.7485507246376812,0.3408003137995887,0.2261434989780747,6.663950632156976
1.6329618877509782,0.7627536231884058,0.3702303054014324,0.2290981754023293,7.05389035162365
1.6329618877509782,0.7769565217391304,0.4037539691131656,0.2320532776953427,7.497930154183104
1.6329618877509782,0.7911594202898551,0.4422321721137573,0.2350118331395748,8.007019272966414
1.6329618877509782,0.8053623188405797,0.4867789508821694,0.2379769522463337,8.595318890713289
1.6329618877509782,0.8195652173913044,0.5388613617375765,0.2409518383696991,9.281465527027745
1.6329618877509782,0.833768115942029,0.6004505448013151,0.2439397981618316,10.090482253319706
1.6329618877509782,0.8479710144927537,0.6742574965677369,0.2469442529808106,11.056761373922164
1.6329618877509782,0.8621739130434782,0.7641146601021639,0.2499687513601284,12.22889146037702
1.6329618877509782,0.8763768115942029,0.8756206083222062,0.2530169826768436,13.677811990996885
1.6329618877509782,0.8905797101449275,1.017286878910505,0.2560927921666532,15.51131910631415
1.6329618877509782,0.9047826086956522,1.2027112867746184,0.2592001974585979,17.901553901687112
1.6329618877509782,0.9189855072463768,1.4550374161457185,0.2623434068332548,21.14140535184432
1.6329618877509782,0.9331884057971016,1.8171023062105385,0.2655268394241745,25.772854824141888
1.6329618877509782,0.947391304347826,2.378021954225725,0.2687551476349848,32.92321795907786
1.6329618877509782,0.9615942028985508,3.3587669302332537,0.2720332420721624,45.38746360539172
1.6329618877509782,0.9757971014492756,5.49904690899591,0.2753663193542884,72.52133414617454
1.6329618877509782,0.99,13.741128725860747,0.2787598932014301,176.8323950575306
1.6866697181628167,0.01,0.0018033876738462,0.005161564685467,67.69028587435916
1.6866697181628167,0.0242028985507246,0.0043564874352803,0.0123433856138586,28.593536448611125
1.6866697181628167,0.0384057971014492,0.0069033350266855,0.0193546361634682,18.42845503652286
1.6866697181628167,0.0526086956521739,0.0094477975644225,0.0262001144305012,13.76335154858132
1.6866697181628167,0.0668115942028985,0.0119938438559774,0.0328845082683421,11.091127207445146
1.6866697181628167,0.0810144927536231,0.0145455583809677,0.0394123991606117,9.364070022815376
1.6866697181628167,0.0952173913043478,0.0171071560762588,0.0457882651203276,8.159610724625065
1.6866697181628167,0.1094202898550724,0.019682998529393,0.0520164837816242,7.274602664480272
1.6866697181628167,0.1236231884057971,0.0222776120070904,0.0581013353484469,6.599277760748418
1.6866697181628167,0.1378260869565217,0.0248957063834735,0.0640470055243093,6.069134952678617
1.6866697181628167,0.1520289855072464,0.0275421966585091,0.0698575883982045,5.64379716398004
1.6866697181628167,0.166231884057971,0.0302222259969166,0.075537089267495,5.296707093859071
1.6866697181628167,0.1804347826086956,0.0329411913777721,0.0810894274503229,5.009689788266844
1.6866697181628167,0.1946376811594203,0.0357047716506197,0.0865184389999383,4.769895995656388
1.6866697181628167,0.2088405797101449,0.0385189587337342,0.0918278794413168,4.567992979370766
1.6866697181628167,0.2230434782608695,0.0413900920506701,0.0970214264226233,4.397046733297073
1.6866697181628167,0.2372463768115942,0.0443248966857882,0.1021026823582248,4.251805884597789
1.6866697181628167,0.2514492753623188,0.0473305259997506,0.1070751770220697,4.128228510140026
1.6866697181628167,0.2656521739130435,0.0504146090084815,0.1119423701336051,4.0231609529552745
1.6866697181628167,0.2798550724637681,0.0535853033963385,0.1167076538984389,3.934114688136771
1.6866697181628167,0.2940579710144927,0.0568513549102321,0.1213743555309565,3.859108114051663
1.6866697181628167,0.3082608695652174,0.0602221640493544,0.1259457397645516,3.79655236404564
1.6866697181628167,0.322463768115942,0.063707861152975,0.1304250113358249,3.745167608700631
1.6866697181628167,0.3366666666666666,0.0673193912257772,0.1348153174635226,3.703920892192351
1.6866697181628167,0.3508695652173913,0.0710686098907815,0.1391197503169615,3.671979446135231
1.6866697181628167,0.365072463768116,0.074968392279109,0.1433413494742373,3.6486753261189566
1.6866697181628167,0.3792753623188406,0.0790327570260597,0.1474831043878749,3.6334784713588606
1.6866697181628167,0.3934782608695652,0.0832770078099941,0.1515479568463726,3.625976132427925
1.6866697181628167,0.4076811594202899,0.0877178952763221,0.1555388034488116,3.6258571947858176
1.6866697181628167,0.4218840579710145,0.0923738032850629,0.1594584980905883,3.6329003603326577
1.6866697181628167,0.4360869565217391,0.0972649632194933,0.1633098544623084,3.646965402644038
1.6866697181628167,0.4502898550724638,0.1024137019923212,0.167095648579946,3.667986970789686
1.6866697181628167,0.4644927536231884,0.1078447297371398,0.1708186213350907,3.6959705466918704
1.6866697181628167,0.4786956521739131,0.1135854749665597,0.1744814810834418,3.7309903024589057
1.6866697181628167,0.4928985507246377,0.1196664763727108,0.1780869062742222,3.7731886937369112
1.6866697181628167,0.5071014492753623,0.1261218429624887,0.1816375481247443,3.822777723537033
1.6866697181628167,0.521304347826087,0.1329897966226048,0.1851360333498599,3.880041876912424
1.6866697181628167,0.5355072463768116,0.1403133148605857,0.188584966957341,3.9453428087103153
1.6866697181628167,0.5497101449275362,0.1481408960529519,0.1919869351075776,4.019125949300536
1.6866697181628167,0.5639130434782609,0.1565274749532893,0.1953445080600823,4.101929270512614
1.6866697181628167,0.5781159420289855,0.1655355243128839,0.1986602432051773,4.194394576125286
1.6866697181628167,0.5923188405797102,0.1752363877694507,0.2019366882003208,4.297281792875341
1.6866697181628167,0.6065217391304348,0.1857119028519341,0.2051763842164173,4.411486919034429
1.6866697181628167,0.6207246376811595,0.1970563901849774,0.2083818693098355,4.538064493393134
1.6866697181628167,0.634927536231884,0.2093791087904658,0.2115556819381913,4.6782557366765785
1.6866697181628167,0.6491304347826087,0.2228073098499945,0.2147003646252071,4.833523907650402
1.6866697181628167,0.6633333333333333,0.2374900657498089,0.2178184678063709,5.005598942071319
1.6866697181628167,0.677536231884058,0.2536031139590751,0.2209125538571341,5.1965341921586425
1.6866697181628167,0.6917391304347826,0.2713550430798596,0.2239852013409187,5.408779117808785
1.6866697181628167,0.7059420289855073,0.2909952756072368,0.2270390094873484,5.64527329255452
1.6866697181628167,0.7201449275362319,0.3128244856789958,0.2300766029347437,5.909569252204218
1.6866697181628167,0.7343478260869566,0.3372083642759065,0.2331006367583594,6.205994963191034
1.6866697181628167,0.7485507246376812,0.364596055447156,0.236113801820294,6.53987153633223
1.6866697181628167,0.7627536231884058,0.3955452221268324,0.239118830475227,6.917809320261181
1.6866697181628167,0.7769565217391304,0.4307566977518534,0.2421185026676361,7.348117293157194
1.6866697181628167,0.7911594202898551,0.471123287468786,0.2451156524681635,7.841379656477065
1.6866697181628167,0.8053623188405797,0.5177999491386336,0.2481131750945595,8.411285041684618
1.6866697181628167,0.8195652173913044,0.5723071347512981,0.2511140344717001,9.075847479801928
1.6866697181628167,0.833768115942029,0.6366871281888903,0.2541212713964522,9.859253445829811
1.6866697181628167,0.8479710144927537,0.7137480386886359,0.2571380123671552,10.794744381429982
1.6866697181628167,0.8621739130434782,0.8074586837060048,0.2601674791629091,11.929281626123094
1.6866697181628167,0.8763768115942029,0.9236157131455462,0.2632129992590017,13.331427186647511
1.6866697181628167,0.8905797101449275,1.071030343147398,0.2662780171735135,15.105362300445092
1.6866697181628167,0.9047826086956522,1.2637772496730133,0.2693661068616138,17.417452468196892
1.6866697181628167,0.9189855072463768,1.5258091080785177,0.2724809852859025,20.550755909784304
1.6866697181628167,0.9331884057971016,1.9014570359095928,0.2756265273048791,25.02905716154848
1.6866697181628167,0.947391304347826,2.4829401841026586,0.2788067820513706,31.94181495674199
1.6866697181628167,0.9615942028985508,3.4989157443615797,0.2820259909885272,43.99012709370366
1.6866697181628167,0.9757971014492756,5.714810351129964,0.2852886078658985,70.21549520907308
1.6866697181628167,0.99,14.244675129375205,0.2885993208259746,171.0259216687031
1.7421439897079016,0.01,0.001974356881106,0.0054009169912504,67.68472250239864
1.7421439897079016,0.0242028985507246,0.00476889943866,0.012915744354255,28.58770448038843
1.7421439897079016,0.0384057971014492,0.0075558148295211,0.0202520196787243,18.422332846894054
1.7421439897079016,0.0526086956521739,0.0103392482685231,0.027414719715008,13.75692417980269
1.7421439897079016,0.0668115942028985,0.0131234510979223,0.0344087059745142,11.084379255298304
1.7421439897079016,0.0810144927536231,0.0159127949204841,0.0412387284244436,9.356985029173082
1.7421439897079016,0.0952173913043478,0.0187117872720539,0.0479094283838594,8.152171227883136
1.7421439897079016,0.1094202898550724,0.021525088759088,0.05442534170192,7.266790206089982
1.7421439897079016,0.1236231884057971,0.0243575317066663,0.0607909018407707,6.591072731775823
1.7421439897079016,0.1378260869565217,0.0272141402861952,0.0670104428840544,6.060516565571597
1.7421439897079016,0.1520289855072464,0.0301001527907811,0.073088202496689,5.634743325870782
1.7421439897079016,0.166231884057971,0.0330210459313142,0.0790283248307983,5.287194325531409
1.7421439897079016,0.1804347826086956,0.0359825615582065,0.084834863369443,4.999693112344378
1.7421439897079016,0.1946376811594203,0.0389907361156023,0.0905117837600361,4.759388827200332
1.7421439897079016,0.2088405797101449,0.0420519330449175,0.0960629665540349,4.5569469845783726
1.7421439897079016,0.2230434782608695,0.0451728789446554,0.1014922099316113,4.385431699826198
1.7421439897079016,0.2372463768115942,0.0483607032769664,0.1068032323821523,4.239589563598584
1.7421439897079016,0.2514492753623188,0.0516229829118373,0.1119996753435792,4.115376450421131
1.7421439897079016,0.2656521739130435,0.0549677914418133,0.1170851057969102,4.009636311587722
1.7421439897079016,0.2798550724637681,0.0584037545176871,0.1220630188477558,3.919878027304795
1.7421439897079016,0.2940579710144927,0.0619401116765442,0.1269368402541617,3.8441171728891015
1.7421439897079016,0.3082608695652174,0.0655867857947219,0.1317099289480899,3.780761806655109
1.7421439897079016,0.322463768115942,0.0693544612789766,0.1363855795172244,3.728528746720158
1.7421439897079016,0.3366666666666666,0.0732546723316024,0.140967024673546,3.6863813761178896
1.7421439897079016,0.3508695652173913,0.0772999026290659,0.1454574377042327,3.653482915466154
1.7421439897079016,0.365072463768116,0.0815036987121247,0.1498599349064959,3.629161028802649
1.7421439897079016,0.3792753623188406,0.0858807987426342,0.1541775780094296,3.612880832045992
1.7421439897079016,0.3934782608695652,0.0904472795050778,0.158413376594463,3.604224266836283
1.7421439897079016,0.4076811594202899,0.0952207247095776,0.1625702905095704,3.602874370618361
1.7421439897079016,0.4218840579710145,0.1002204181651277,0.1666512322830519,3.608603381824381
1.7421439897079016,0.4360869565217391,0.1054675663534239,0.1706590695438502,3.6212639223690712
1.7421439897079016,0.4502898550724638,0.110985555598359,0.1745966274529722,3.6407827048567696
1.7421439897079016,0.4644927536231884,0.1168002505540198,0.1784666911444096,3.667156387284246
1.7421439897079016,0.4786956521739131,0.1229403415764102,0.1822720081911709,3.7004493016607967
1.7421439897079016,0.4928985507246377,0.1294377509422771,0.1860152910879255,3.740792905900426
1.7421439897079016,0.5071014492753623,0.1363281095742972,0.1896992197710516,3.788386874094019
1.7421439897079016,0.521304347826087,0.1436513191803764,0.1933264441635807,3.843501832012184
1.7421439897079016,0.5355072463768116,0.1514522178388455,0.1968995867745888,3.906483803502973
1.7421439897079016,0.5497101449275362,0.1597813723871855,0.2004212453354246,3.9777605328757937
1.7421439897079016,0.5639130434782609,0.1686960261455342,0.2038939954966235,4.057849911005673
1.7421439897079016,0.5781159420289855,0.1782612389500089,0.2073203935868165,4.147370854162842
1.7421439897079016,0.5923188405797102,0.1885512663904898,0.2107029794421247,4.247057101361745
1.7421439897079016,0.6065217391304348,0.1996512386795922,0.214044279316858,4.357774555932701
1.7421439897079016,0.6207246376811595,0.2116592181851413,0.2173468088846683,4.480543016389508
1.7421439897079016,0.634927536231884,0.2246887384302758,0.220613076338309,4.616563402700585
1.7421439897079016,0.6491304347826087,0.2388719614299602,0.2238455856060397,4.76725197388924
1.7421439897079016,0.6633333333333333,0.2543636361081881,0.2270468396878185,4.9342835425886
1.7421439897079016,0.677536231884058,0.271346104948824,0.2302193441368216,5.119646408297214
1.7421439897079016,0.6917391304347826,0.290035697198366,0.2333656106886614,5.325712745252802
1.7421439897079016,0.7059420289855073,0.310690977774741,0.2364881610688099,5.555329632032833
1.7421439897079016,0.7201449275362319,0.3336235113426564,0.2395895309838308,5.811938019970305
1.7421439897079016,0.7343478260869566,0.3592120835028309,0.2426722743257436,6.099730070070678
1.7421439897079016,0.7485507246376812,0.3879217461553823,0.2457389676073913,6.423859996280936
1.7421439897079016,0.7627536231884058,0.4203297094126414,0.2487922146559799,6.790730816685376
1.7421439897079016,0.7769565217391304,0.4571611327224358,0.2518346515891033,7.2083908291220276
1.7421439897079016,0.7911594202898551,0.4993395279450289,0.2548689521088931,7.687092015394481
1.7421439897079016,0.8053623188405797,0.5480592401732953,0.2578978331393698,8.240093086573784
1.7421439897079016,0.8195652173913044,0.6048921713252298,0.2609240608555134,8.884841932688367
1.7421439897079016,0.833768115942029,0.6719492287164439,0.2639504571376593,9.644764389336611
1.7421439897079016,0.8479710144927537,0.7521322878765283,0.2669799065009888,10.552055806929404
1.7421439897079016,0.8621739130434782,0.8495419641045842,0.2700153635502499,11.652198779393975
1.7421439897079016,0.8763768115942029,0.9701664999321028,0.2730598610242889,13.011595228392622
1.7421439897079016,0.8905797101449275,1.1231071976736569,0.2761165184901189,14.7311425777734
1.7421439897079016,0.9047826086956522,1.322900628480263,0.2791885517610172,16.97196044740169
1.7421439897079016,0.9189855072463768,1.5942835821094326,0.2822792831288288,20.008178908136674
1.7421439897079016,0.9331884057971016,1.9830357312651687,0.2853921524970582,24.34705773075921
1.7421439897079016,0.947391304347826,2.5843857355142736,0.2885307295272236,31.043679255000686
1.7421439897079016,0.9615942028985508,3.6344469227380634,0.2916987269184203,42.71390362431173
1.7421439897079016,0.9757971014492756,5.9235945506779615,0.2949000149602238,68.11389817323159
1.7421439897079016,0.99,14.732539772287009,0.2981386375122226,165.74525240943422
1.799442800325645,0.01,0.0021472430383807,0.0056326468653198,67.67934621551491
1.799442800325645,0.0242028985507246,0.0051858602347913,0.0134698768637002,28.58206197941633
1.799442800325645,0.0384057971014492,0.0082153624723491,0.0211208245592785,18.416410705933767
1.799442800325645,0.0526086956521739,0.0112401685609276,0.0285906391092783,13.750709174384108
1.799442800325645,0.0668115942028985,0.0142648064834638,0.0358843490219887,11.077856629734374
1.799442800325645,0.0810144927536231,0.0172939287049566,0.0430068660544595,9.350139095533615
1.799442800325645,0.0952173913043478,0.0203323288621038,0.0499629883236407,8.144985464470444
1.799442800325645,0.1094202898550724,0.0233849594596034,0.0567574036066392,7.259247118615454
1.799442800325645,0.1236231884057971,0.0264569513377901,0.0633946924739041,6.58315377239489
1.799442800325645,0.1378260869565217,0.0295536346476279,0.0698793314020053,6.052202045928199
1.799442800325645,0.1520289855072464,0.0326805622185036,0.0762156958041895,5.626012355720814
1.799442800325645,0.166231884057971,0.0358435347570344,0.0824080630142,5.278024710034747
1.799442800325645,0.1804347826086956,0.0390486287422003,0.0884606152060642,4.990061254475589
1.799442800325645,0.1946376811594203,0.0423022270478272,0.0943774422780427,4.749269616038182
1.799442800325645,0.2088405797101449,0.0456110528088412,0.1001625446586238,4.546313689043437
1.799442800325645,0.2230434782608695,0.0489822068910465,0.10581983608834,4.37425583051092
1.799442800325645,0.2372463768115942,0.052423209197446,0.1113531463412883,4.227840728343869
1.799442800325645,0.2514492753623188,0.0559420450396223,0.1167662238980887,4.103022201898348
1.799442800325645,0.2656521739130435,0.0595472163296085,0.1220627385898126,3.996641973934057
1.799442800325645,0.2798550724637681,0.0632477990118472,0.1272462841934661,3.906206503819896
1.799442800325645,0.2940579710144927,0.0670535073145594,0.1323203809927428,3.8297287379520952
1.799442800325645,0.3082608695652174,0.0709747658041938,0.1372884783042811,3.765613874199187
1.799442800325645,0.322463768115942,0.0750227904546053,0.1421539569765904,3.7125756105981935
1.799442800325645,0.3366666666666666,0.0792096801911878,0.1469201318490131,3.669573923643661
1.799442800325645,0.3508695652173913,0.0835485202941762,0.151590254206208,3.63576831172663
1.799442800325645,0.365072463768116,0.0880534997398211,0.1561675141854378,3.610482356945112
1.799442800325645,0.3792753623188406,0.0927400447580736,0.1606550431864249,3.5931766992005505
1.799442800325645,0.3934782608695652,0.0976249709385091,0.1650559162498482,3.583428356863586
1.799442800325645,0.4076811594202899,0.1027266575591122,0.1693731544352367,3.580914945065007
1.799442800325645,0.4218840579710145,0.1080652474751721,0.1736097271792208,3.585402716104824
1.799442800325645,0.4360869565217391,0.1136628774137103,0.1777685546572024,3.5967376688708947
1.799442800325645,0.4502898550724638,0.1195439440334625,0.181852510136211,3.614839173315432
1.799442800325645,0.4644927536231884,0.12573541257706,0.1858644223352994,3.63969572589015
1.799442800325645,0.4786956521739131,0.1322671760814725,0.1898070777911757,3.671362566201125
